"posterior.mean.err","posterior.sd.err","rel.prior.mean.err","rel.posterior.mean.err","rel.prior.sd.err","rel.posterior.sd.err","lambda_hat","S_p","S_error","num_of_SAMs","num_of_soundings","min.month","q1.month","median.month","mean.month","q3.month","max.month","range.month","min.hour","q1.hour","median.hour","mean.hour","q3.hour","max.hour","range.hour","min.dist","q1.dist","median.dist","mean.dist","q3.dist","max.dist","range.dist","min.dist_to_city","q1.dist_to_city","median.dist_to_city","mean.dist_to_city","q3.dist_to_city","max.dist_to_city","range.dist_to_city","min.signal","q1.signal","median.signal","mean.signal","q3.signal","max.signal","range.signal","file.path"
0.6590144237871,1.15459812233161,0.634965431933113,0.757559611283338,1.24973034536001,1.22358019266151,0.881742709530224,0.0344580378732644,0.000498486858917826,20,4379,2,4,7.5,6.9,8.5,12,10,9,12,13.5,14,16,18,9,0.286446258592079,19.7137003925209,32.3378755335698,41.3527269425797,58.5484707501107,151.821577530249,151.535131271657,19.1763371768945,40.2356723303895,42.3355126487285,43.2060150182982,48.7066989884684,73.6683478832992,54.4920107064047,0.000118469367464513,0.632204958377542,1.29545918026133,1.67163876398072,2.29117993177053,8.27460706059975,8.27448859123228,"Out/SAMs/iter_1.csv"
0.73828863361568,1.13682350688584,0.568149853268885,0.777436401337099,1.17365800541038,1.12816569497079,0.806332387271324,0.171844084921759,0.000578947694322469,22,5159,2,4,5.5,6.22727272727273,8,12,10,9,13,14,14.2727272727273,16,18,9,0.286446258592079,19.844204981373,30.4645151692953,39.307186088367,54.3393085195596,154.520584492545,154.234138233953,19.1763371768945,34.4431138772033,40.2051528323632,41.226179106974,45.5005590656106,78.3275935534491,59.1512563765546,0.000139050079383196,0.667663996895783,1.3643392631173,1.64879800666674,2.26164836703677,8.27460706059975,8.27446801052037,"Out/SAMs/iter_2.csv"
0.609133261791865,1.16803866209968,0.441779226152011,0.51899613939399,1.542601502903,1.50834035791483,0.929192624311372,0.0404608650133014,0.00196115692549019,11,2138,3,5,7,6.63636363636364,8,10,7,8,12.5,15,14.0909090909091,16.5,18,10,0.175522865594249,21.0824177692657,33.7401820806563,42.4939798042799,59.5216109380897,151.821577530249,151.646054664655,18.9474766682787,38.167737683462,42.60842072935,44.4436861270679,51.0081520726819,77.2179497895767,58.270473121298,0.000118469367464513,0.557621340627648,1.14563289682869,1.53229998745712,2.12245639571381,6.83536634209503,6.83524787272756,"Out/SAMs/iter_3.csv"
1.01721079364323,1.11164315439774,0.0935497729594899,0.656338103039869,1.14633409798115,0.954820904981361,0.541005113517247,0.10207952465862,0.000848622128524282,15,3570,2,5,8,7.33333333333333,10,12,10,9,12.5,14,14,16,18,9,0.175522865594249,19.8522641690653,30.5890643329094,38.9239356327801,52.75024104219,152.770395572131,152.594872706536,18.9474766682787,34.8285540751881,40.1441138363104,38.5561192975636,43.423388564988,52.6814796263974,33.7340029581187,0.000118469367464513,0.545852085536055,1.14571980199699,1.31968179894564,1.86283300366904,7.56713173314466,7.5670132637772,"Out/SAMs/iter_4.csv"
0.758079553145256,1.13309342428144,0.543372251319539,0.750226553163506,1.17816719724839,1.11814205377169,0.787506092783464,0.217607811617199,0.000555846565351536,33,7592,2,4,6,6.21212121212121,8,12,10,8,12,14,13.9090909090909,16,18,10,0.286446258592079,20.8761427544024,32.8555804472782,41.6337266432137,58.3865334706223,154.520584492545,154.234138233953,19.1763371768945,37.2597110615276,42.0111653940784,44.4131011520649,46.7604762248133,78.3275935534491,59.1512563765546,0.000139050079383196,0.610927595707309,1.2730827245274,1.51683217096409,2.17954622434085,7.94193255040858,7.9417935003292,"Out/SAMs/iter_5.csv"
0.452739861965975,1.22072993562588,0.572626806226577,0.511702366312226,0.955909528669746,0.97917693300414,1.07796328636575,0.183227753383107,0.0030328089589658,9,2102,2,3,5,5.33333333333333,7,10,8,8,12,15,14.1111111111111,16,18,10,0.629990034624413,22.8919596835493,38.0846997985111,45.3069574521601,61.7126152595091,154.520584492545,153.890594457921,32.6889405764456,40.2661918284159,44.964243356762,51.3229492304789,60.7847643350347,78.3275935534491,45.6386529770035,0.000591164417755863,0.54960745793467,1.1991160854235,1.35407718825046,1.98624249454109,5.93172697086999,5.93113580645223,"Out/SAMs/iter_6.csv"
0.858798673585657,1.11863407269827,0.639972205556249,0.886035841620195,1.11084058112214,1.0477798696966,0.691696101785542,0.103596972301602,0.000669830677007549,19,3956,3,4,6,6.15789473684211,7.5,12,9,9,12,15,14.2105263157895,17,18,9,0.286446258592079,20.5198489683273,33.9858529436045,41.5268574846815,57.7812705677163,148.596561481472,148.31011522288,19.1763371768945,36.3451652609214,42.0111653940784,43.2137790056645,47.0883273900979,77.2179497895767,58.0416126126822,0.000139050079383196,0.627950438767229,1.21753432751004,1.43809262339405,2.01945619977313,6.4120694053978,6.41193035531842,"Out/SAMs/iter_7.csv"
0.697495817362569,1.14540997978686,0.528682450199863,0.697582544803067,1.22284884436801,1.17527698230508,0.84513692945657,0.0836034158128314,0.000360685066094611,39,9018,2,4.5,7,6.8974358974359,8,12,10,8,11.5,14,13.5384615384615,16,18,10,0.175522865594249,20.7666340179127,32.4634287897865,41.2082772705972,57.8752705759345,154.520584492545,154.345061626951,18.9474766682787,37.0134832257886,42.0626045681071,42.7265658073577,46.3633531725824,77.2179497895767,58.270473121298,0.000118469367464513,0.642353288011037,1.33322897413601,1.61932396990185,2.28351583133163,8.27460706059975,8.27448859123228,"Out/SAMs/iter_8.csv"
0.440664836266635,1.22542430593082,0.512023993408404,0.428029236320904,0.970577746568398,0.99499971043718,1.08944976577993,0.211062679241877,0.00190627350463782,11,2243,2,3.5,4,5.45454545454545,6.5,12,10,9,13.5,15,14.7272727272727,16.5,18,9,2.43622052278622,23.8540259550153,37.2258048224433,44.3181645624981,60.1308829400973,154.520584492545,152.084363969759,30.4526332292196,37.2766622168705,42.0626045681071,49.0537617096008,60.3778394452011,78.3275935534491,47.8749603242295,0.000139050079383196,0.627945064309699,1.26886285563324,1.45103994672176,2.0399135102177,7.56713173314466,7.56699268306528,"Out/SAMs/iter_9.csv"
0.720445248325177,1.14043154786741,0.579062943231703,0.762062019320845,1.17889838192117,1.13385035643276,0.823306071876395,0.0252733261440881,0.000330267312619743,37,8820,2,4,6,6.59459459459459,8,12,10,8,11,13,13.4864864864865,16,18,10,0.175522865594249,20.2851569198044,31.5866257602519,40.4303409007737,56.524407917094,152.770395572131,152.594872706536,18.9474766682787,37.0908960506849,41.5248629443287,42.0505219651002,45.6793309685601,78.3275935534491,59.3801168851704,0.000118469367464513,0.652938795927312,1.33572888393107,1.61474695361335,2.26396286989797,8.27460706059975,8.27448859123228,"Out/SAMs/iter_10.csv"
0.798137414375165,1.12642941257962,0.61600879191918,0.84817521108716,1.1502224194597,1.07932685854501,0.749400683333382,0.201727386855055,0.000733501847289513,22,4988,3,4,6,6.36363636363636,8,12,9,8,11,13.5,13.4090909090909,16,18,10,0.175522865594249,20.256611122269,31.5700184782595,41.6726364969932,59.7703839434534,154.520584492545,154.345061626951,18.9474766682787,36.8481655552085,43.0701467069207,44.5506496923261,48.0631119149301,78.3275935534491,59.3801168851704,0.000118469367464513,0.642331687097766,1.33542374078715,1.54245353349379,2.20456154774315,7.94193255040858,7.94181408104112,"Out/SAMs/iter_11.csv"
0.476553281514693,1.21172476989066,0.720769851518986,0.665321394373956,1.23005714922318,1.24469314492538,1.05531055168522,0.189957384718582,0.00110397418033045,13,2899,2,4,6,6.07692307692308,8,10,8,8,13,14,13.7692307692308,16,18,10,0.286446258592079,21.0234597738831,31.3037991689253,39.1040346320793,52.2946276445013,151.12641147169,150.839965213098,22.6250387147424,37.2597110615276,41.5248629443287,40.1998513351533,44.964243356762,52.6814796263974,30.0564409116549,0.000118469367464513,0.691073101533476,1.44996747521844,1.72326314539524,2.43862987223889,7.94193255040858,7.94181408104112,"Out/SAMs/iter_12.csv"
0.736801420463791,1.13711538740689,0.485103011755927,0.712492447368191,1.24184338017235,1.17378857921265,0.807747112480117,0.0886644194251858,0.000441937447298806,24,5617,3,4.75,8,7.375,10,12,9,8,11,13.5,13.1666666666667,15.25,18,10,0.175522865594249,20.9421272075635,32.6099982475004,40.8935132472339,56.8095957120321,154.520584492545,154.345061626951,18.9474766682787,37.0099858855261,41.3071526875815,41.9336631573021,46.8842759730206,77.2179497895767,58.270473121298,0.000139050079383196,0.704207921869283,1.39853749446848,1.66786514628432,2.34628723546666,8.27460706059975,8.27446801052037,"Out/SAMs/iter_13.csv"
0.744317376318436,1.13565684656647,0.616889005885855,0.811742091409034,1.17346334699587,1.11177542636163,0.800597490247261,0.121067553525791,0.00058147431765678,26,6449,2,4,5.5,6.07692307692308,8,12,10,8,11,13.5,13.5,16,18,10,0.175522865594249,20.4465572380523,31.4958006073335,40.654788556136,57.0035827584943,154.520584492545,154.345061626951,18.9474766682787,36.8481655552085,41.3845316175446,41.1606661029611,45.4291815557317,73.6683478832992,54.7208712150205,0.000139050079383196,0.696718744902455,1.37765478436881,1.59407372519956,2.25753065415904,6.83536634209503,6.83522729201565,"Out/SAMs/iter_14.csv"
0.713227612994398,1.14195647758508,0.345642842597104,0.55799651811335,1.34081917023091,1.24910422832277,0.830171913963225,0.0507276459247805,0.00128947965642384,12,2348,3,6.25,8,7.91666666666667,10,12,9,8,9.75,11.5,12.4166666666667,15.25,17,9,0.175522865594249,21.9240318581553,34.1466641388685,43.4735935930519,63.3273963599077,151.12641147169,150.950888606096,18.9474766682787,38.1506437211776,43.1017981307877,46.1883555937719,51.9938470280668,73.6683478832992,54.7208712150205,0.000139050079383196,0.638893490543808,1.35665658776134,1.59604659189369,2.35987139017058,6.24036423774726,6.24022518766787,"Out/SAMs/iter_15.csv"
0.768280844392932,1.13128327321621,0.474377189890896,0.708431860250486,1.20336395424408,1.12790383758136,0.777802020524559,0.211914202256594,0.000416088594855973,37,8215,2,4,7,6.72972972972973,8,12,10,8,11,14,13.5135135135135,16,18,10,0.175522865594249,21.1077895437118,32.8073403193617,42.009488720203,59.4165498264084,154.520584492545,154.345061626951,18.9474766682787,37.2597110615276,42.60842072935,44.3844150357243,47.2556752176427,78.3275935534491,59.3801168851704,0.000118469367464513,0.624302041786393,1.29889201594744,1.52773812013941,2.19191678268311,7.94193255040858,7.94181408104112,"Out/SAMs/iter_16.csv"
0.780823924956267,1.12916322137183,0.556139287897396,0.817552138635947,1.23017841510676,1.14777058092441,0.765870299609954,0.0131233752472326,0.000534125086855006,20,4021,2,4,7,6.85,10,12,10,9,10.75,14,13.35,16,18,9,0.175522865594249,20.0228670480132,29.6463271409098,38.7746735082368,53.1454018472046,152.770395572131,152.594872706536,18.9474766682787,36.3325904578183,40.2051528323632,41.2871877920873,45.5131326376873,78.3275935534491,59.3801168851704,0.000139050079383196,0.735167018798506,1.44523642936065,1.67266935778197,2.38040995973159,7.94193255040858,7.9417935003292,"Out/SAMs/iter_17.csv"
0.560613425589978,1.18271820719738,0.433107363458999,0.461097093948672,1.0591596181659,1.05102016029825,0.975347565393033,0.132640380470548,0.000699808430151482,16,4493,2,4,7,6.9375,10,12,10,8,11.75,12,12.1875,13.25,16,8,0.175522865594249,19.548078707368,30.5306711437833,39.8186057216763,56.5983401337275,152.770395572131,152.594872706536,18.9474766682787,36.9207081243884,41.6276828424194,38.8481723985117,44.9525627199175,59.9709145553676,41.0234378870889,0.000830198360915801,0.67473134127215,1.32297073328789,1.56848124988898,2.13705565925426,8.27460706059975,8.27377686223883,"Out/SAMs/iter_18.csv"
0.73402955846477,1.13766369515085,0.559210156204617,0.766597173730617,1.24114484096218,1.18762327314183,0.810383871737072,0.0688297897577286,0.00032396830441845,38,8262,2,4,7,6.84210526315789,8,12,10,8,12,13.5,13.6315789473684,16,18,10,0.175522865594249,20.385848277023,31.8701354428449,40.3774556220326,56.6802257243416,154.520584492545,154.345061626951,18.9474766682787,35.8913897008809,41.3845316175446,42.8235993834847,46.9333139433199,78.3275935534491,59.3801168851704,0.000118469367464513,0.661448998787762,1.35111078667762,1.65293050281158,2.3275982272182,8.27460706059975,8.27448859123228,"Out/SAMs/iter_19.csv"
0.71002387181289,1.14264538260932,0.568825347648393,0.750037964974205,1.2128784747162,1.17533693610837,0.833219502270368,0.0577216224046424,0.000393533704599969,29,7007,2,4,8,7,10,12,10,8,11,13,12.9655172413793,15,18,10,0.286446258592079,19.3396875630846,29.5931604442195,38.9493452057065,54.0334285863205,152.770395572131,152.483949313539,19.1763371768945,35.5994344711579,41.2442002907605,39.4117328854368,44.7841725618689,69.9823900293155,50.806052852421,0.000118469367464513,0.627143408821354,1.32483226970072,1.65535896394432,2.3478207818913,8.27460706059975,8.27448859123228,"Out/SAMs/iter_20.csv"
0.771888457075004,1.13066154738539,0.485707514442141,0.704758055323053,1.13518852371744,1.06559739171804,0.774370245732623,0.042156518320553,0.000351359770234657,38,8715,2,4,6,6.34210526315789,8,12,10,8,12,14,13.7894736842105,16,18,10,0.286446258592079,20.698875418858,32.382084958964,41.1439355300272,57.2440124778831,154.520584492545,154.234138233953,19.1763371768945,37.1330998033956,42.0368849810928,42.8041345712179,45.8945053324038,78.3275935534491,59.1512563765546,0.000118469367464513,0.604337647642552,1.23475746733931,1.4565481803471,2.07157060027376,7.94193255040858,7.94181408104112,"Out/SAMs/iter_21.csv"
0.685723059609469,1.14810994251363,0.511745708193302,0.651957072744162,1.17050719017307,1.12459903036418,0.856335873702838,0.196125669637695,0.000769212096260212,14,3119,3,4.25,6,6.78571428571429,9.5,12,9,8,11.25,13,12.7142857142857,14,17,9,0.286446258592079,19.8233364871316,30.0244013976326,39.2688103953978,56.6940345229267,154.520584492545,154.234138233953,19.1763371768945,28.0510265487716,44.456650290816,42.3175689078789,46.5619146986979,78.3275935534491,59.1512563765546,0.000830198360915801,0.610172023845166,1.26969206317972,1.48771213881663,2.12290875863852,6.4120694053978,6.41123920703689,"Out/SAMs/iter_22.csv"
0.575919566391559,1.17791990707668,0.684902672074621,0.723745708805044,1.16450547224882,1.1553531999091,0.960787457977479,0.0142513728351332,0.000376027715742531,35,7857,2,4,6,6.51428571428571,8,12,10,8,11,13,13.4285714285714,16,18,10,0.175522865594249,20.7571674162253,32.6772005203101,41.493772688364,58.3688757504327,154.520584492545,154.345061626951,18.9474766682787,37.3610697222918,42.1826749552829,43.960983458002,47.008075721228,78.3275935534491,59.3801168851704,0.000139050079383196,0.679377010566384,1.37342528322853,1.67547953159356,2.35971865746353,8.27460706059975,8.27446801052037,"Out/SAMs/iter_23.csv"
0.728245257696688,1.13882590284845,0.613432671934359,0.811111467988184,1.24928041430037,1.19567617653469,0.81588624111933,0.00192181899910793,0.000325458882292041,30,7096,2,4,6.5,6.8,9.5,12,10,8,11,13,13.2333333333333,16,18,10,0.175522865594249,19.9014209369687,30.6315234853321,40.2813012727912,57.0770068715073,152.770395572131,152.594872706536,18.9474766682787,35.9722998660396,41.3845316175446,41.3683342638084,45.8945053324038,78.3275935534491,59.3801168851704,0.000139050079383196,0.683202540928733,1.39568204550466,1.68711014859675,2.38128346909298,8.27460706059975,8.27446801052037,"Out/SAMs/iter_24.csv"
1.28226773256533,1.14326310952749,-0.0167180734973983,0.764588635067802,1.17814687809679,0.824945088492886,0.288867259046102,0.073248780623544,0.00148181643076801,9,1799,4,4,6,6.77777777777778,8,12,8,9,13,16,14.4444444444444,17,18,9,0.91906520759935,20.667477601593,33.4827416329903,42.4968843734708,59.550584914087,143.96239324775,143.043328040151,30.4526332292196,35.5994344711579,42.0111653940784,44.3700455983271,49.3348245189665,69.9823900293155,39.5297568000959,0.000118469367464513,0.409130291031829,0.867464595762215,1.08196106693589,1.57469926978004,6.08963953667029,6.08952106730283,"Out/SAMs/iter_25.csv"
0.729613406936024,1.13854881308546,0.534697845132591,0.729613406936024,1.19118749291701,1.13854881308546,0.814584776553998,0.242122621217277,0.000301529473511053,43,9787,2,4,7,6.72093023255814,8,12,10,8,11.5,14,13.5813953488372,16,18,10,0.175522865594249,20.4689729233946,32.0346255581962,40.8893345804188,57.4716914323194,154.520584492545,154.345061626951,18.9474766682787,36.9290757203673,42.0111653940784,42.8789378449681,46.3633531725824,78.3275935534491,59.3801168851704,0.000118469367464513,0.637543576677359,1.31096778897376,1.5859360238585,2.23088316622545,8.27460706059975,8.27448859123228,"Out/SAMs/iter_26.csv"
0.475423370523839,1.21214439026779,0.638446551023008,0.575348722513721,1.51539052507349,1.5413905785751,1.05638538992238,0.14274493069388,0.00181947780811372,9,1998,4,5,6,6,7,8,4,9,12,14,13.7777777777778,16,17,8,0.286446258592079,21.0514637654224,33.8915013800732,42.3939085181268,61.3761429280057,148.596561481472,148.31011522288,22.6250387147424,38.5038929446752,41.2442002907605,46.4411997395599,49.3348245189665,77.2179497895767,54.5929110748342,0.00117285176071391,0.586476626348457,1.35941696116248,1.75749225765284,2.77758389587484,6.4120694053978,6.41089655363709,"Out/SAMs/iter_27.csv"
0.482186337267959,1.20964428643696,0.585914521213687,0.530825753489925,1.31703612144655,1.33669674520348,1.04995205551636,0.218392855720595,0.000815019746469999,20,4737,4,5.75,7.5,7.35,8,12,8,8,12,14,13.85,16.25,18,10,0.286446258592079,21.0137878883985,33.2870117322659,40.7789517024323,56.7438220482689,154.520584492545,154.234138233953,19.1763371768945,35.7476766866487,41.3071526875815,42.090301934066,47.7754625429737,77.2179497895767,58.0416126126822,0.000118469367464513,0.681732533570141,1.35799638493239,1.68874737071919,2.35972721550149,8.27460706059975,8.27448859123228,"Out/SAMs/iter_28.csv"
0.763805577388677,1.13206791580081,0.522215695987923,0.749950292069935,1.2009272415981,1.13698206617164,0.782059159482049,0.155669623927679,0.000315967794620613,42,9439,2,4,7,6.83333333333333,8,12,10,8,11.25,14,13.5952380952381,16,18,10,0.175522865594249,20.4622821338793,32.0346255581962,40.8460780960756,57.2440124778831,154.520584492545,154.345061626951,18.9474766682787,36.8481655552085,41.7680141692035,42.89837435156,46.5619146986979,78.3275935534491,59.3801168851704,0.000118469367464513,0.633526208984705,1.29749981007075,1.56715337513418,2.20460020179252,8.27460706059975,8.27448859123228,"Out/SAMs/iter_29.csv"
0.819183503297492,1.12340906833383,0.495795666869254,0.821657677853283,1.22082771993728,1.1471946021788,0.72938039739986,0.193765689211432,0.000378282839788825,27,6154,2,4,6,6.7037037037037,8,12,10,9,11.5,14,13.8148148148148,16,18,9,0.175522865594249,19.4600944536718,30.1647938770047,38.3836887536621,52.7102758750911,154.520584492545,154.345061626951,18.9474766682787,34.8285540751881,39.2445793162391,39.7528084767509,44.456650290816,78.3275935534491,59.3801168851704,0.000139050079383196,0.718260290978648,1.408854860491,1.6999287298592,2.35533526338554,8.27460706059975,8.27446801052037,"Out/SAMs/iter_30.csv"
